tstamp,temp,hum,light,co,no2,noise
20170323220000,22.62,29.26,2.01,1.17,141.86,50
20170323221500,22.19,29.35,0,1.17,142.65,50
20170323223000,22.13,28.98,0,1.17,143,55.05
20170323224500,21.97,28.73,0,1.17,143.35,56.11
20170323230000,22.05,28.36,0,1.17,143.19,53.27
20170323231500,21.89,28.36,0,1.17,143.35,54.44
20170323233000,21.60,28.49,0,1.17,144.03,50
20170323234500,21.53,28.32,0,1.17,143.87,59.90
20170324000000,21.53,28.14,0,1.17,144.01,50
20170324001500,21.21,28.53,0,1.17,144.46,50
20170324003000,21.31,28.31,0,1.17,144.31,55.38
20170324004500,21.20,28.24,0,1.17,144.79,50
20170324010000,21,28.39,0,1.17,145.13,50
20170324011500,20.95,28.31,0,1.17,145,51.05
20170324013000,21.19,27.76,0,1.17,145.10,52.71
20170324014500,20.91,28.10,0,1.17,145.25,50.36
20170324020000,21.03,27.83,0,1.17,145.11,54.20
20170324021500,20.88,27.93,0,1.17,145.57,50.70
20170324023000,21.13,27.46,0,1.17,144.96,57.11
20170324024500,20.86,27.79,0,1.17,144.72,50
20170324030000,20.75,27.91,0,1.17,144.61,50
20170324031500,20.85,27.61,0,1.17,144.60,54.04
20170324033000,20.95,27.30,0,1.17,144.66,55.19
20170324034500,20.89,27.26,0,1.17,145.18,50
20170324040000,20.68,27.61,0,1.17,145.11,51.51
20170324041500,21.09,26.91,0,1.17,144.57,59.83
20170324043000,20.99,26.91,0,1.17,145.35,50
20170324044500,20.85,27.07,0,1.17,145.36,53.13
20170324050000,20.72,27.30,0,1.17,145.25,54.88
20170324051500,20.63,27.33,0,1.17,145.49,56.77
20170324053000,20.92,26.69,0,1.17,146.15,53.16
20170324054500,20.83,26.65,0,1.17,147.12,55.02
20170324060000,20.59,26.95,0,1.17,147.27,55.01
20170324061500,21.16,26.03,0,1.17,147.04,63.51
20170324063000,20.82,26.30,0,1.17,147.46,50
20170324064500,20.33,26.88,0,1.17,147.65,50
20170324070000,20.15,27.33,1.30,1.17,147.35,50
20170324071500,19.82,28.19,3.03,1.17,145.77,61.43
20170324073000,20.10,27.83,3.04,1.17,144.75,53.93
20170324074500,20.44,27.26,2.97,1.17,144.58,53.94
20170324080000,20.45,27.08,3.09,1.17,144.98,56.75
20170324081500,20.39,29.75,3.15,1.17,142.74,52.53
20170324083000,20.28,29.37,3.23,1.17,144.55,58.82
20170324084500,20.64,28.01,3.38,1.17,144.41,55.04
20170324090000,20.28,29.51,3.50,1.17,144.64,52.61
20170324091500,20.34,30.10,3.45,1.17,143.95,53.06
20170324093000,20.33,31.20,3.60,1.17,142.96,50.20
20170324094500,20.51,31.81,3.69,1.17,141.74,50.07
20170324100000,20.19,33.59,3.91,1.17,141.77,56.68
20170324101500,20.41,34.71,3.80,1.17,140.19,56.87
20170324103000,20.50,35.79,3.76,1.17,138.10,56.59
20170324104500,20.69,36.39,3.83,1.17,137.50,61.76
20170324110000,20.59,36.54,3.71,1.17,138.33,64.41
20170324111500,21.19,36.10,3.79,1.17,137.90,67.69
20170324113000,21.09,37.08,3.93,1.17,137.53,66.50
20170324114500,21.55,36.45,4.09,1.17,137.43,65.15
20170324120000,21.53,36.64,4.41,1.17,138.60,68.64
20170324121500,21.59,36.64,3.80,1.17,138.73,63.97
20170324123000,21.40,37.07,3.71,1.17,140.06,68.55
20170324124500,21.54,36.77,3.55,1.17,139.87,69.19
20170324130000,21.61,36.70,3.45,1.17,140.43,69.85
20170324131500,21.77,36.03,3.59,1.17,139.64,64.05
20170324133000,21.69,35.57,4.05,1.17,140.35,53.46
20170324134500,21.61,35.22,5.86,1.17,140.22,61.90
20170324140000,21.65,34.43,5.33,1.17,140.73,61.93
20170324141500,21.64,34.07,6.19,1.17,140.79,52.05
20170324143000,21.71,33.39,4.51,1.17,141.20,55.58
20170324144500,21.77,32.59,3.86,1.17,142.20,61.90
20170324150000,21.69,32.37,3.72,1.17,143.15,58.93
20170324151500,21.69,32.42,3.71,1.17,143.02,60.66
20170324153000,21.88,32.32,3.53,1.17,142.43,58.93
20170324154500,21.51,33.26,3.45,1.17,143.14,53.03
20170324160000,21.31,33.81,3.37,1.17,142.99,51.84
20170324161500,21.31,34.59,3.22,1.17,141.94,50.91
20170324163000,21.41,34.93,3.29,1.17,141.49,50.84
20170324164500,21.45,35.61,3.27,1.17,141.09,57.05
20170324170000,21.48,35.32,3.52,1.17,142.12,63.25
20170324171500,21.11,36.45,4.24,1.17,144.78,59.33
20170324173000,20.79,37.57,4.11,1.17,146.08,54.19
20170324174500,21.05,37.62,3.77,1.17,145.89,55.92
20170324180000,20.81,38.23,3.55,1.17,147.13,52.55
20170324181500,20.76,38.40,3.43,1.17,147.75,50.55
20170324183000,20.71,38.72,3.35,1.17,147.64,50
20170324184500,20.70,38.82,3.33,1.17,147.40,50.55
20170324190000,20.88,38.79,3.17,1.17,147.61,63.09
20170324191500,21.03,38.43,3.27,1.17,147.45,52.33
20170324193000,22.09,36.21,3.15,1.17,144.19,54.76
20170324194500,21.17,37.63,3.15,1.17,147.92,54.76
20170324200000,22.05,35.97,3.18,1.17,145.94,56.38
20170324201500,21.65,36.19,2.97,1.17,148.10,58.39
20170324203000,22.25,34.85,2.42,1.17,145.77,52.03
20170324204500,22.13,34.18,2.23,1.17,145.26,54.61
20170324210000,22.45,33.04,2.12,1.17,145.10,55.54
20170324211500,22.71,31.51,2.20,1.17,144.27,50
20170324213000,22.53,30.97,2.20,1.17,143.75,54.72
20170324214500,22.75,30.18,2.20,1.17,143.73,50
20170325143000,21.62,36.02,3.54,1.29,43.05,54.45
20170325144500,21.53,35.83,3.38,1.17,103.81,58.45
20170325150000,21.56,35.80,3.55,1.17,117.98,59.96
20170325151500,21.58,36.60,3.87,1.17,121.22,61.01
20170325153000,21.50,37.72,3.85,1.17,123.33,52.91
20170325154500,21.77,37.72,4.27,1.17,123.80,52.83
20170325160000,22.31,37.71,4.40,1.17,123.62,53.76
20170325161500,22.87,37.77,4.45,1.17,123.38,52.25
20170325163000,22.90,38.10,4.15,1.17,123.90,55.94
20170325164500,23.01,38.58,3.68,1.17,124.32,54.41
20170325170000,23.06,38.73,3.37,1.17,124.25,55.01
20170325171500,22.86,39.44,3.38,1.17,125.88,50.85
20170325173000,22.77,39.74,3.29,1.17,126.77,52.32
20170325174500,22.68,39.62,3.17,1.17,127.22,55.06
20170325180000,22.61,39.91,3.25,1.17,127.42,57.15
20170325181500,22.52,40.34,3.31,1.17,128.16,56.26
20170325183000,22.61,40.71,3.17,1.17,127.86,52.92
20170325184500,22.76,40.78,3.19,1.17,127.43,54.90
20170325190000,22.77,40.81,3.25,1.17,127.97,54.65
20170325191500,22.89,40.77,3.22,1.17,128.11,53.55
20170325193000,22.86,40.19,3.33,1.17,128.99,54.57
20170325194500,22.84,40.26,3.26,1.17,129.52,54.33
20170325200000,22.81,39.73,3.29,1.17,130.12,56.16
20170325201500,22.89,39.07,3.24,1.17,130.92,59.46
20170325203000,22.71,39.09,2.73,1.17,132.06,68.55
20170325204500,22.27,39.21,2.29,1.17,134.04,62.01
20170325210000,22.64,36.94,2.09,1.17,134.06,54.14
20170325211500,22.97,34.92,1.53,1.17,135.19,50
20170325213000,22.89,34.46,0,1.17,136.10,50
20170325214500,22.68,34.10,0,1.17,137.04,50
20170325220000,22.52,33.89,0,1.17,137.69,50
20170325221500,22.56,33.33,0,1.17,138.03,58.53
20170325223000,22.57,32.91,0,1.17,138.52,53.13
20170325224500,22.17,33.36,0,1.17,138.88,50
20170325230000,21.95,33.51,0,1.17,139.19,50
20170325231500,21.78,33.63,0,1.17,139.56,50
20170325233000,21.85,33.35,0,1.17,139.54,56.12
20170325234500,21.94,33.08,0,1.17,139.82,53.29
20170326000000,21.59,33.61,0,1.17,140.99,50
20170326001500,21.39,33.75,0,1.17,141.29,50
20170326003000,21.33,33.73,0,1.17,141.24,55.35
20170326004500,21.21,33.81,0,1.17,141.55,50
20170326010000,21.01,33.96,0,1.17,141.63,51.87
20170326011500,21.19,33.48,0,1.17,141.19,54.57
20170326013000,21.25,33.16,0,1.17,141.22,53.05
20170326014500,20.94,33.57,0,1.17,141.48,50
20170326030000,20.76,33.81,0,1.17,141.18,50
20170326031500,20.81,33.67,0,1.17,141.14,50
20170326033000,20.79,33.67,0,1.17,141.15,50
20170326034500,20.75,33.77,0,1.17,141.51,50
20170326040000,20.67,33.90,0,1.17,142.08,50.55
20170326041500,21.02,33.09,0,1.17,141.43,60.42
20170326043000,21.08,32.90,0,1.17,141.23,50
20170326044500,21.13,32.69,0,1.17,140.94,58.94
20170326050000,20.96,32.96,0,1.17,141.36,50
20170326051500,20.82,33.20,0,1.17,141.24,51.40
20170326053000,20.73,33.31,0,1.17,141.13,55
20170326054500,20.91,32.95,0,1.17,141.11,52.99
20170326060000,20.70,33.29,0,1.17,141.65,50
20170326061500,20.49,33.56,0,1.17,141.80,50
20170326063000,20.49,33.42,0,1.17,142.11,54.38
20170326064500,20.67,33.03,0,1.17,141.46,50
20170326070000,20.41,33.43,0,1.17,141.85,50
20170326071500,20.39,33.39,0,1.17,141.92,50
20170326073000,20.45,33.24,0,1.17,142.46,50
20170326074500,20.35,33.37,0,1.17,142.75,53.78
20170326080000,20.50,33.04,0,1.17,142.37,50
20170326081500,20.21,33.55,2.86,1.17,142.28,50
20170326083000,20.36,33.42,2.99,1.17,142.30,50
20170326084500,20.44,33.37,3.09,1.17,142.01,51.35
20170326090000,19.25,37.84,3.15,1.17,142.07,63.54
20170326091500,19,42.27,3.29,1.17,139.05,58.37
20170326093000,19.27,44.21,3.17,1.17,136.93,56.36
20170326094500,19.81,44.61,3.37,1.17,133.67,51.38
20170326100000,20.21,44.57,3.59,1.17,131.92,56.89
20170326101500,20.78,43.71,3.73,1.17,130.56,50.95
20170326103000,20.91,44.14,3.81,1.17,130.51,57.93
20170326104500,21.29,43.54,3.73,1.17,129.74,50.99
20170326110000,21.25,43.55,3.85,1.17,130.72,50.97
20170326111500,21.47,42.99,3.83,1.17,130.60,56.67
20170326113000,21.69,42.49,4.29,1.17,130.14,58.26
20170326114500,21.40,43.32,4.18,1.17,130.13,51.63
20170326120000,21.54,43.23,4.49,1.17,128.58,54.50
20170326121500,21.61,43.44,4.19,1.17,129.02,52.81
20170326123000,21.95,43.40,4.75,1.17,128.88,60.79
20170326124500,22.08,42.87,4.33,1.17,128.64,55.99
20170326130000,22.07,43.01,4.08,1.17,129.35,55.68
20170326131500,22.17,42.77,3.72,1.17,129.79,55.80
20170326133000,22.07,42.63,4.10,1.17,130.70,51.36
20170326134500,21.85,41.95,4.89,1.17,131.18,56.05
20170326140000,21.59,40.89,4.09,1.17,131.92,54.63
20170326141500,21.36,40.66,4.66,1.17,132.72,52.99
20170326143000,21.59,39.39,4.49,1.17,132.35,58.51
20170326144500,21.52,39.20,3.85,1.17,132.09,59.53
20170326150000,21.35,39.72,4.82,1.17,131.86,57.44
20170326151500,21.09,40.94,4.63,1.17,131.89,54.59
20170326153000,21.61,40.48,4.07,1.17,130.01,63.77
20170326154500,21.78,41.20,5.35,1.17,129.34,58.65
20170326160000,21.98,41.11,5.33,1.17,128.14,52.63
20170327111500,21.72,39.22,3.46,1.17,57.71,54.88
20170327113000,22.07,38.87,3.46,1.17,109.74,54.88
20170327114500,21.99,38.83,3.55,1.17,119.13,59.01
20170327120000,22.26,38.49,3.65,1.17,124.15,60.02
20170327121500,22.07,38.95,4.04,1.17,125.45,52.51
20170327123000,22.25,39.06,4.09,1.17,127.59,60.93
20170327124500,22.49,38.79,3.84,1.17,128.19,61.91
20170327130000,22.64,38.41,3.90,1.17,129.88,70.61
20170327131500,22.69,38.79,4.77,1.17,131.75,59.57
20170327133000,22.79,38.20,4.70,1.17,131.89,61.65
20170327134500,22.64,38.30,4.79,1.17,132.99,52.52
20170327140000,22.33,38.72,4.23,1.17,134.30,55.69
20170327141500,22.51,38.74,4.33,1.17,134.87,60.05
20170327143000,22.69,38.39,3.95,1.17,133,68.93
20170327144500,22.69,39.02,3.91,1.17,133.56,70.18
20170327150000,22.71,38.99,4.11,1.17,133.23,68.07
20170327151500,22.86,38.89,4.35,1.17,133.10,71.56
20170327153000,22.67,39.09,4.93,1.17,133.41,59.24
20170327154500,21.95,40.97,4.61,1.17,136,64.21
20170327160000,21.88,41.41,4.35,1.17,136.01,65.60
20170327161500,22.15,41.34,4.97,1.17,135.30,66.19
20170327163000,22.29,41.70,4.85,1.17,135.46,62.06
20170327164500,22.27,41.82,4.45,1.17,136.15,64.36
20170327170000,22.55,41.32,4.93,1.17,135.73,57.59
20170327171500,22.60,41.31,4.87,1.17,136.72,63.29
20170327173000,22.65,41.48,4.70,1.17,136.58,59.31
20170327174500,22.43,41.82,4.47,1.17,136.88,56.37
20170327180000,22.33,41.77,4.25,1.17,137.38,57.40
20170327181500,22.42,41.10,4.42,1.17,136.92,57.15
20170327183000,22.29,41.27,4.23,1.17,137.51,64.93
20170327184500,22.11,41.68,4.04,1.17,137.77,59.26
20170327190000,21.79,42.52,4.02,1.17,138.26,54.36
20170327191500,21.26,43.78,3.81,1.17,139.43,57.07
20170327193000,21.01,43.95,3.52,1.17,139.82,53.65
20170327194500,21.43,42.75,3.43,1.17,138.16,51.96
20170327200000,22.47,40.30,3.28,1.17,135.49,50
20170327201500,22.83,39.17,3.09,1.17,135.29,60.39
20170327203000,23.02,38.25,2.56,1.17,134.80,58.07
20170327204500,22.49,38.96,2.20,1.17,136.25,59.32
20170327210000,22.59,38.15,1.18,1.17,136.11,56.98
20170327211500,23.04,36.43,0,1.17,136.97,50
20170327213000,22.59,36.51,0,1.17,137.26,50
20170327214500,22.65,35.77,0,1.17,137.42,50
20170327220000,22.76,35.03,0,1.17,137.15,58.14
20170327221500,22.29,35.43,0,1.17,137.84,50
20170327223000,21.97,35.58,0,1.17,138.32,50
20170327224500,22.14,34.97,0,1.17,138.33,50
20170327230000,22.06,34.92,0,1.17,138.40,65.30
20170327231500,21.95,34.88,0,1.17,138.62,50
20170327233000,21.91,34.81,0,1.17,138.60,50
20170327234500,21.76,34.93,0,1.17,138.44,56.95
20170328000000,21.45,35.30,0,1.17,138.87,50
20170328001500,21.36,35.47,0,1.17,138.56,55.03
20170328003000,21.51,35.16,0,1.17,138.44,50
20170328004500,21.27,35.54,0,1.17,138.38,50
20170328010000,21.16,35.71,0,1.17,138.54,50
20170328011500,21.11,35.76,0,1.17,138.72,50
20170328013000,21.16,35.58,0,1.17,138.70,50
20170328014500,21.06,35.77,0,1.17,138.61,50
20170328020000,21.13,35.58,0,1.17,138.35,56.88
20170328021500,21.42,34.89,0,1.17,138.12,53.74
20170328023000,21.08,35.41,0,1.17,138.80,50
20170328024500,21.19,35.07,0,1.17,138.86,56.44
20170328030000,21.14,35.18,0,1.17,139.06,54.09
20170328031500,21.25,34.91,0,1.17,139.31,54.71
20170328033000,21.09,35.20,0,1.17,139.69,50
20170328034500,21.13,35.14,0,1.17,139.76,52.91
20170328040000,21.12,35.10,0,1.17,139.64,57.59
20170328041500,21.43,34.44,0,1.17,139.36,56.15
20170328043000,21.16,34.94,0,1.17,139.76,52.66
20170328044500,20.99,35.18,0,1.17,139.98,52.73
20170328050000,21.08,35.03,0,1.17,139.98,51.44
20170328051500,21.03,35.08,0,1.17,140.20,54.79
20170328053000,21.04,35.02,0,1.17,140.20,56.60
20170328054500,20.72,35.53,0,1.17,139.92,50
20170328060000,20.70,35.65,0,1.17,140.36,50
20170328061500,20.59,35.96,0,1.17,140.34,50
20170328063000,20.56,36.17,0,1.17,140.46,50
20170328064500,20.51,36.43,0,1.17,140.42,50
20170328070000,20.43,36.77,0.93,1.17,140.58,50
20170328071500,20.19,37.65,3.07,1.17,141.03,63.29
20170328073000,20.27,37.48,3.10,1.17,140.21,53.08
20170328074500,20.38,37.32,3.10,1.17,139.86,51.27
20170328080000,20.48,37.56,3.12,1.17,140.29,51.46
20170328081500,20.65,37.48,3.25,1.17,139.91,51.95
20170328083000,20.66,37.68,3.13,1.17,138.22,50
20170328084500,20.55,37.75,3.18,1.17,142.23,50
20170328090000,20.31,38.65,3.37,1.17,141.02,51.03
20170328091500,20.63,39,3.41,1.17,140.58,58.68
20170328093000,20.58,40.13,3.54,1.17,138.95,54.69
20170328094500,20.43,41.43,3.59,1.17,137.29,50
20170328100000,20.41,42.08,3.71,1.17,139.22,53.51
20170328101500,20.49,42.52,3.79,1.17,139.42,51.81
20170328103000,20.44,43.61,3.94,1.17,139.11,52.70
20170328104500,21.02,42.75,4.11,1.17,139.09,68.02
20170328110000,21.15,42.96,3.95,1.17,139.34,66.23
20170328111500,21.25,43.55,4.27,1.17,139.50,57.21
20170328113000,21.25,44.06,4.67,1.17,139.51,53.13
20170328114500,21.37,44.22,4.43,1.17,139.48,51.71
20170328120000,21.64,44,5.18,1.17,139.23,60.59
20170328121500,21.75,44.39,4.83,1.17,138.68,54.45
20170328123000,22.02,44.03,4.72,1.17,138.85,59.54
20170328124500,22.10,44.03,5.07,1.17,137.86,59.01
20170328130000,21.83,44.47,5.98,1.17,137.59,55.67
20170328131500,22.03,43.72,4.45,1.17,136.39,55.60
20170328133000,22.07,43.13,4.70,1.17,137.44,58.81
20170328134500,22.14,42.36,5,1.17,137.70,59.85
20170328140000,21.87,42.25,5.17,1.17,137.83,62.17
20170328141500,21.75,42.39,5.92,1.17,138.24,61.65
20170328143000,21.60,42.63,5.20,1.17,138.95,66.50
20170330161500,23.98,36.70,4,1.17,25.57,54.26
20170330163000,24.17,36.37,4.08,1.17,77.40,57.21
20170330164500,24.28,36.53,3.76,1.17,109.04,64.65
20170330170000,24.04,36.74,3.57,1.17,117.83,63.77
20170330171500,23.51,37.09,3.64,1.17,122.13,53.43
20170330173000,23.43,37.31,3.61,1.17,126.38,51.92
20170330174500,23.68,36.90,3.56,1.17,127.98,58.88
20170330181500,22.18,39.24,4.24,18.15,61.74,50
20170330183000,23.65,36.09,4.06,1.17,110.18,58.09
20170330184500,23.66,35.48,3.99,1.17,122.61,62.17
20170330190000,23.27,35.84,3.79,1.17,126.59,56.53
20170330191500,23.06,36.37,3.69,1.17,128.18,53.01
20170330193000,23.05,36.90,3.49,1.17,129.39,62.12
20170330194500,23.87,35.98,3.21,1.17,131.27,50.89
20170330200000,23.77,36.72,3.16,1.17,133.19,53.21
20170330201500,23.73,36.81,3.02,1.17,135.49,52.30
20170330203000,23.48,36.89,2.50,1.17,134.16,51.43
20170330204500,23.38,36.59,2.16,1.17,133.78,53.99
20170330210000,23.58,35.16,2.10,1.17,132.34,50
20170330211500,23.77,33.90,2.01,1.17,133.80,50
20170330213000,24.05,33.15,1.98,1.17,134.98,55.18
20170330214500,23.99,32.99,2.01,1.17,136.19,55.19
20170330220000,24.25,32.36,1.02,1.17,136.77,52.93
20170330221500,24.11,32.35,0,1.17,137.50,59.70
20170330223000,23.96,32.44,0,1.17,137.93,50
20170330224500,23.57,33.01,0,1.17,139,50
20170330230000,23.35,33.22,0,1.17,141.13,50
20170330231500,23.25,33.34,0,1.17,141.27,50
20170330233000,23.16,33.47,0,1.17,141.95,50
20170330234500,23.06,33.56,0,1.17,142.09,50
20170331000000,23.01,33.61,0,1.17,143.08,54.89
20170331001500,23.40,32.82,0,1.17,142.33,54.50
20170331003000,23.03,33.30,0,1.17,144.04,50
20170331004500,22.85,33.52,0,1.17,144.73,50
20170331010000,22.75,33.51,0,1.17,143.65,50
20170331011500,23.06,32.86,0,1.17,142.88,58.91
20170331013000,23.20,32.43,0,1.17,142.05,55.11
20170331014500,22.82,32.90,0,1.17,141.49,50
20170331020000,22.97,32.55,0,1.17,142.77,63.23
20170331021500,23.37,31.71,0,1.17,140.70,58.23
20170331023000,23.06,32.10,0,1.17,140.99,51.65
20170331024500,22.62,32.78,0,1.17,142.56,50
20170331030000,22.44,33.02,0,1.17,143.37,50
20170331031500,22.32,33.12,0,1.17,143.31,50
20170331033000,22.22,33.07,0,1.17,142.98,50
20170331034500,22.49,32.60,0,1.17,142.41,50
20170331040000,22.31,32.87,0,1.17,143.28,50
20170331041500,22.37,32.76,0,1.17,142.98,58.71
20170331043000,22.55,32.37,0,1.17,142.15,50
20170331044500,22.31,32.76,0,1.17,142.30,59.34
20170331050000,22.51,32.49,0,1.17,141.69,55.02
20170331051500,22.28,32.98,0,1.17,142.62,50
20170331053000,22.02,33.49,0,1.17,143.11,52.62
20170331054500,22.40,32.89,0,1.17,142.63,58.76
20170331060000,22.17,33.32,0,1.17,143.09,52.74
20170331061500,22.09,33.50,0,1.17,142.93,52.07
20170331063000,22.15,33.33,0,1.17,142.68,50.23
20170331064500,22.07,33.49,0,1.17,142.68,58.47
20170331070000,22.23,33.23,1.03,1.17,142.62,56.69
20170331071500,22.14,33.57,3.10,1.17,143.08,66.48
20170331073000,22.38,33.21,3.11,1.17,142.88,66.67
20170331074500,22.31,33.40,3.22,1.17,142.97,52.56
20170331080000,22.35,33.84,3.33,1.17,146.37,50.76
20170331081500,22.21,34.33,3.34,1.17,145.50,55.14
20170331083000,22.31,34.42,3.56,1.17,147.45,50
20170331084500,21.99,34.81,3.53,1.17,148.15,54.28
20170331090000,22.25,34.86,3.41,1.17,147.46,54.43
20170331091500,22.27,36.08,3.27,1.17,146.25,52.61
20170331093000,23.04,36.36,3.40,1.17,144.12,59.93
20170331094500,22.85,37.06,3.60,1.17,144.96,52.45
20170331174500,22.45,38.37,4.11,1.17,131.40,53.86
20170331180000,22.22,39.19,3.92,1.17,130.57,57.95
20170331181500,22.23,39.67,3.99,1.17,131.96,53.71
20170331183000,22.38,39.68,3.92,1.17,132.69,61.25
20170403160000,22.06,29.21,3.83,1.17,38.34,66.14
20170403161500,21.81,29.75,3.85,1.17,85.79,61.09
20170403163000,21.87,29.67,3.85,1.17,106.95,64.59
20170403164500,21.85,29.32,3.91,1.17,115.45,60.20
20170403170000,21.92,29.69,3.92,1.17,119.79,67.50
20170403171500,21.76,30.09,3.86,1.17,123.33,62.42
20170403173000,21.88,29.93,3.87,1.17,124.82,53.85
20170403174500,21.73,29.85,3.84,1.17,127.20,52.36
20170403180000,21.81,29.72,3.94,1.17,128.39,59.77
20170403181500,21.97,29.29,3.91,1.17,129.47,64.49
20170420184500,23.51,32.27,3.82,1.17,43.43,66.39
20170420190000,23.36,32.86,3.62,1.17,71.85,68.60
20170421210000,24.06,22.02,2.20,1.17,49.94,65.62
20170421211500,24.33,21.34,2.12,1.17,105.10,64.92
20170421213000,23.87,21.66,2.09,1.17,122.35,68.57
20170421214500,23.27,22.52,1.81,1.17,127.63,77.45
20170421220000,23.81,21.53,0,1.17,128.03,50
20170421221500,23.83,21.49,0,1.17,129.49,50
20170421223000,23.78,21.57,0,1.17,130.36,50
20170421224500,23.70,21.58,0,1.17,131.65,53.79
20170421230000,23.87,21.34,0,1.17,132.11,50.07
20170421231500,23.64,21.65,0,1.17,132.51,50
20170421233000,23.57,21.67,0,1.17,133.44,50
20170421234500,23.50,21.63,0,1.17,134.05,50
20170422000000,23.40,21.64,0,1.17,134.79,50
20170422001500,23.40,21.26,0,1.17,135.67,50
20170422003000,23.41,21.21,0,1.17,136.14,53.64
20170422004500,23.41,21.16,0,1.17,135.81,50
20170422010000,23.49,20.58,0,1.17,136.97,54.12
20170422011500,23.25,20.54,0,1.17,136.91,50
20170422013000,23.37,19.77,0,1.17,139.22,55.43
20170422014500,23.19,19.45,0,1.17,139.09,50
20170422020000,23.04,19.09,0,1.17,141.16,50
20170422021500,23.21,18.91,0,1.17,140.63,53.82
20170422023000,23.03,18.84,0,1.17,141.17,50
20170422024500,23.13,18.57,0,1.17,140.88,54.54
20170422030000,23.07,18.35,0,1.17,140.19,54.19
20170422031500,22.98,18.29,0,1.17,141.23,50
20170422033000,22.76,18.52,0,1.17,142.04,50
20170422034500,22.70,18.26,0,1.17,142.81,50
20170422040000,22.68,18.17,0,1.17,142.91,50
20170422041500,22.63,18.02,0,1.17,143.24,50
20170422043000,22.60,18.09,0,1.17,143.27,50
20170422044500,22.75,17.94,0,1.17,141.84,54.08
20170422050000,22.65,18.07,0,1.17,142.49,50
20170422051500,22.51,18.27,0,1.17,142.89,50
20170422053000,22.41,18.38,0,1.17,142.85,52.04
20170422054500,22.72,18.05,0,1.17,141.90,59.05
20170422060000,22.88,17.84,0,1.17,142.33,53.65
20170422061500,22.63,17.97,0,1.17,142.80,54.27
20170422063000,22.75,17.89,0,1.17,142.57,55.78
20170422064500,22.44,18.39,0,1.17,142.38,50
20170422070000,22.23,18.69,0,1.17,142.27,50
20170422071500,22.14,18.77,0.06,1.17,142.64,50
20170422073000,22.10,18.94,0.25,1.17,142.20,52.50
20170422074500,22.29,18.76,0.31,1.17,141.80,53.20
20170422080000,22.23,18.87,0.47,1.17,141.30,55.39
20170422081500,22.13,19.11,1.41,1.17,140.81,53.37
20170422083000,22.15,19.29,2.99,1.17,140.38,51.75
20170422084500,21.91,20.38,2.74,1.17,139.85,52.09
20170422090000,21.21,21.53,2.91,1.17,140.43,54.55
20170422091500,21.11,22.94,3.07,1.17,138.81,50.20
20170422093000,21.16,24.27,3.25,1.17,137.09,55.13
20170422094500,21.21,25.02,3.37,1.17,135.97,52.16
20170422100000,21.27,25.47,3.51,1.17,135.75,52.95
20170422101500,21.42,25.97,3.64,1.17,134.76,50.99
20170422103000,21.82,26.10,3.77,1.17,133.60,52.79
20170422104500,21.95,26.85,3.98,1.17,131.84,50
20170422110000,22.27,26.58,4.19,1.17,130.22,50.85
20170422111500,22.48,26.32,4,1.17,129.76,50
20170422113000,22.54,26.22,4.22,1.17,129.60,50
20170422114500,22.57,26.23,4.92,1.17,129.24,53.63
